#---Properties and values from: http://dbpedia.org/resource/Leipzig
Property	Value
http://dbpedia.org/property/headquarters	http://dbpedia.org/resource/Franz_Deuticke
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Felix_Mendelssohn
http://dbpedia.org/property/stadium	http://dbpedia.org/resource/South_Korea_at_the_FIFA_World_Cup
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Hermann_Liebmann
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Hermann_Liebmann
http://dbpedia.org/property/namesake	http://dbpedia.org/resource/Lipscani
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Ruth_Fischer
http://dbpedia.org/ontology/city	http://dbpedia.org/resource/University_of_Music_and_Theatre_Leipzig
http://dbpedia.org/property/capital	http://dbpedia.org/resource/Leipzig_(region)
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Friedrich_Ruge
http://dbpedia.org/property/birthPlace	http://dbpedia.org/resource/Friedrich_Ruge
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Alfred_Körte
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Heinrich_Wilhelm_Brandes
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Hans_Hermann_Schaufuß
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Albrecht_Penck
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Adolf_Neumann
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Adolf_Neumann
http://dbpedia.org/property/borough	http://dbpedia.org/resource/Leipzig-Möckern_railway_station
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Caspar_Schamberger
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Lena_Stöcklin
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Hermann_Marggraff
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Julius_Röntgen
http://dbpedia.org/property/location	http://dbpedia.org/resource/France_national_football_team_results_(1980–99)
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Walter_Schnee
http://dbpedia.org/ontology/location	http://dbpedia.org/resource/Sparkasse_Leipzig
http://dbpedia.org/property/stadium	http://dbpedia.org/resource/1960–61_Inter-Cities_Fairs_Cup
http://dbpedia.org/ontology/populationPlace	http://dbpedia.org/resource/Croats_in_Germany
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Erik_Domaschke
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Friedrich_Boerner
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Friedrich_Boerner
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Max_Abraham_(publisher)
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Józef_Poniatowski
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Paul_Flechsig
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Stephan_Feck
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Martina_Grunert
http://dbpedia.org/property/location	http://dbpedia.org/resource/1995–96_DFB-Pokal
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Andreas_Düben
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Christiana_Mariana_von_Ziegler
http://dbpedia.org/property/city	http://dbpedia.org/resource/Musical_Party_in_a_Hall
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Georg_Joachim_Zollikofer
http://dbpedia.org/property/location	http://dbpedia.org/resource/2016–17_FC_Augsburg_season
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Veit_Hanns_Schnorr_von_Carolsfeld
http://dbpedia.org/property/location	http://dbpedia.org/resource/Leipzig_Zoological_Garden
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Friedrich_August_Wilhelm_Spohn
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Georg_Müller_(agricultural_scientist)
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Ludwig_Hupfeld
http://dbpedia.org/property/location	http://dbpedia.org/resource/2011–12_FC_Augsburg_season
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Christian_Thomasius
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Gottfried_Wilhelm_Fink
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Johann_Nepomuk_Czermak
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Christian_Theodor_Weinlig
http://dbpedia.org/ontology/country	http://dbpedia.org/resource/Saltego_trans_Jarmiloj
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Maja_Tucholke
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Clara_Schumann
http://dbpedia.org/property/location	http://dbpedia.org/resource/2015–16_FC_St._Pauli_season
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Thomas_Theodor_Heine
http://dbpedia.org/ontology/wikiPageRedirects	http://dbpedia.org/resource/R-52_Leipzig/Mockau
http://dbpedia.org/property/location	http://dbpedia.org/resource/Wave-Gotik-Treffen
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Werner_Scharf
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Antonie_Langendorf
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Friedrich_Wilhelm_Zachow
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Josef_Blösche
http://dbpedia.org/property/deathPlace	http://dbpedia.org/resource/Josef_Blösche
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Gertrud_David
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Günter_Rössler
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Günter_Rössler
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Matthias_Zimmerling
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Karolin_Wagner
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Manfred_Uhlig
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Werner_Teske
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Oscar_Paul
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Marty_Kristian
http://dbpedia.org/property/stadium	http://dbpedia.org/resource/2005_FIFA_Confederations_Cup_Group_B
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Johanna_Beyer
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Heinrich_Conrad_Schleinitz
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Peter_Stuhlmacher
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Rudi_Schumann
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Friedrich_Hayn
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Fritz_Baumgarten_(illustrator)
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Johannes_Galliculus
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Theodor_Wilhelm_Engelmann
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Franz_Brendel
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Ernst_Heinrich_Weber
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Hans_Wussing
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Erich_Zeigner
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Joachim_Camerarius
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Georg_Benedikt_Winer
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Georg_Benedikt_Winer
http://dbpedia.org/ontology/wikiPageRedirects	http://dbpedia.org/resource/Lindenau_(Leipzig)
http://dbpedia.org/property/location	http://dbpedia.org/resource/1958_FIFA_World_Cup_qualification_(UEFA)
http://dbpedia.org/property/stadium	http://dbpedia.org/resource/UEFA_Euro_1968_qualifying
http://dbpedia.org/property/birthPlace	http://dbpedia.org/resource/Erich_Kästner_(World_War_I_veteran)
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Erich_Albrecht_(footballer)
http://dbpedia.org/ontology/largestCity	http://dbpedia.org/resource/Saxony
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Johann_Albert_Fabricius
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Theodoric_IV,_Landgrave_of_Lusatia
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Carl_Friedrich_Zöllner
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Michael_Schiffner
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Wilhelm_Schroeder
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Martin_Krumbiegel
http://dbpedia.org/property/stadium	http://dbpedia.org/resource/UEFA_Euro_1972_qualifying_Group_7
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Gustav_Schreck
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Robert_Uhrig
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Johann_Tetzel
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Bertha_Beckmann
http://dbpedia.org/ontology/assembly	http://dbpedia.org/resource/BMW_3_Series_(E46)
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Gustav_Jäger_(painter)
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Gustav_Jäger_(painter)
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Renate_Rudolph
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Karl_Eberhard_Schöngarth
http://dbpedia.org/property/birthPlace	http://dbpedia.org/resource/Karl_Eberhard_Schöngarth
http://dbpedia.org/property/headquarters	http://dbpedia.org/resource/Mitteldeutscher_Rundfunk
http://dbpedia.org/property/location	http://dbpedia.org/resource/1993–94_DFB-Pokal
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Karl_Weule
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Eyre_Crowe
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Ingeburg_Lange
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Adolf_Eduard_Marschner
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Richard_Pohl
http://dbpedia.org/ontology/district	http://dbpedia.org/resource/Colditz
http://dbpedia.org/property/location	http://dbpedia.org/resource/2016–17_Bayer_04_Leverkusen_season
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Kristine_Nitzsche
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Alexander_Winterberger
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Christian_Gottlieb_Jöcher
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Christian_Gottlieb_Jöcher
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Sammi_Fajarowicz
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Sammi_Fajarowicz
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Albert_Hauck
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Patrick_Stübing
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Katharina_Behrend
http://dbpedia.org/property/location	http://dbpedia.org/resource/Leipzig_Human_Rights_Award
http://dbpedia.org/property/birthPlace	http://dbpedia.org/resource/Karl_Friedrich_von_Lindenau
http://dbpedia.org/property/location	http://dbpedia.org/resource/2013–14_SV_Wehen_Wiesbaden_season
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Paul_Priem
http://dbpedia.org/property/deathPlace	http://dbpedia.org/resource/Paul_Priem
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Salomon_Deyling
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Ferdinand_Küchler
http://dbpedia.org/ontology/headquarter	http://dbpedia.org/resource/National-Social_Association
http://dbpedia.org/property/borough	http://dbpedia.org/resource/Leipzig-Leutzsch_railway_station
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Karl_Friedrich_Burdach
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Frieda_Hempel
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Oskar_Zwintscher
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Johann_Christoph_Gottsched
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Rüdiger_Rainer_Minor
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Ludwig_Schuncke
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Anton_Dietrich
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Max_Klinger
http://dbpedia.org/property/borough	http://dbpedia.org/resource/Leipzig-Connewitz_railway_station
http://dbpedia.org/property/stadium	http://dbpedia.org/resource/2006_FIFA_World_Cup_Group_D
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Justus_Hermann_Lipsius
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Justus_Hermann_Lipsius
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Otto_Zacharias
http://dbpedia.org/ontology/wikiPageRedirects	http://dbpedia.org/resource/Liepzig
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Karin_Neugebauer
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Jörg_Fiedler
http://dbpedia.org/property/birthPlace	http://dbpedia.org/resource/Jörg_Fiedler
http://dbpedia.org/ontology/assembly	http://dbpedia.org/resource/BMW_1_Series__BMW_F20,_F21__1
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Leon_Pohle
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Friedrich_Meyer-Oertel
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Oskar_Becker
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Lev_Tsenkovsky
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Curt_Wachsmuth
http://dbpedia.org/ontology/city	http://dbpedia.org/resource/2005_DFL-Ligapokal_Final
http://dbpedia.org/property/stadium	http://dbpedia.org/resource/2005_DFL-Ligapokal_Final
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Hedwig_Voegt
http://dbpedia.org/ontology/location	http://dbpedia.org/resource/St._Nicholas_Church,_Leipzig
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Heinrich_Besseler
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Wilhelm_Engelmann
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Kirsten_Wenzel
http://dbpedia.org/ontology/location	http://dbpedia.org/resource/Red_Bull_Arena_(Leipzig)
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Otto_Stobbe
http://dbpedia.org/ontology/assembly	http://dbpedia.org/resource/Porsche_Macan
http://dbpedia.org/ontology/district	http://dbpedia.org/resource/Borna,_Leipzig
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Hugo_Licht
http://dbpedia.org/property/location	http://dbpedia.org/resource/1958_FIFA_World_Cup_qualification
http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Arno_Villringer
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Carl_Friedrich_Haase
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Jacques_Mieses
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Johann_Gottfried_Jakob_Hermann
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Johann_Gottfried_Jakob_Hermann
http://dbpedia.org/ontology/location	http://dbpedia.org/resource/Arena_Leipzig
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Nikolaus_Knüpfer
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Werner_Hilpert
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Rudolf_Reiff
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Tony_Schmidt
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Wilhelm_Pfeffer
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Gregor_Wilhelm_Nitzsch
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Daniel_Caffé
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Horst_Bernhardt
http://dbpedia.org/property/north	http://dbpedia.org/resource/Altenburg
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Friedrich_Stohmann
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Mitja_Nikisch
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Erich_Grützner
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Georg_Grimpe
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Georg_Grimpe
http://dbpedia.org/property/location	http://dbpedia.org/resource/2014–15_Eintracht_Braunschweig_season
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Falk_Hentschel
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Alexander_Sorge
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Arthur_Nikisch
http://dbpedia.org/ontology/wikiPageRedirects	http://dbpedia.org/resource/Liepsic
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Johann_Gottlob_von_Quandt
http://dbpedia.org/property/location	http://dbpedia.org/resource/2014_European_Darts_Trophy
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Matthias_Pompe
http://dbpedia.org/property/stadium	http://dbpedia.org/resource/1986_FIFA_World_Cup_qualification_–_UEFA_Group_4
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Klaus_Köste
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Ludwig_Lange_(philologist)
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Johann_Adolf_Scheibe
http://dbpedia.org/property/stadium	http://dbpedia.org/resource/2011–12_Women's_EHF_Cup_Winners'_Cup
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Peter_Ehrlich
http://dbpedia.org/ontology/location	http://dbpedia.org/resource/City-Hochhaus_Leipzig
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Johann_Carl_Friedrich_Dauthe
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Wilhelm_Souchon
http://dbpedia.org/property/birthPlace	http://dbpedia.org/resource/Wilhelm_Souchon
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Martin_Broszat
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Simone_Thomalla
http://dbpedia.org/ontology/wikiPageRedirects	http://dbpedia.org/resource/City_of_Leipzig
http://dbpedia.org/property/reportsTo	http://dbpedia.org/resource/Thomaskantor
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Tina_Dietze
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Johann_Pfeffinger
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Rudolf_Krause_(footballer)
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Rudolf_Krause_(footballer)
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/David_Schröder
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Michael_Leyser
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Franz_Studniczka
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Leopold_Wächtler
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Herbert_Nebe
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Grit_Jurack
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Herrman_S._Saroni
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Uta_Pippig
http://dbpedia.org/property/location	http://dbpedia.org/resource/2010–11_DFB-Pokal
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Anton_Heinrich_Springer
http://dbpedia.org/property/location	http://dbpedia.org/resource/2014–15_DFB-Pokal
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Georg_Wiegner
http://dbpedia.org/property/location	http://dbpedia.org/resource/2016–17_FC_Schalke_04_season
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Frank_Schöbel
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Helene_Rother
http://dbpedia.org/ontology/hometown	http://dbpedia.org/resource/Disillusion_(band)
http://dbpedia.org/property/borough	http://dbpedia.org/resource/Leipzig-Stötteritz_railway_station
http://dbpedia.org/property/seat	http://dbpedia.org/resource/Bezirk_Leipzig
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Nikolaus_Selnecker
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Robert_Kraft_(writer)
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Johann_Christian_Bach
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Pavel_Andreyevich_Shuvalov
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Johann_Benedict_Carpzov_II
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Johann_Benedict_Carpzov_II
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Georg_Wildführ
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Carl_Hindenburg
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Johannes_Heisig
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Hermann_Köchly
http://dbpedia.org/property/borough	http://dbpedia.org/resource/Leipzig_Miltitzer_Allee_railway_station
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Barbara_Krug
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Karl_Thiersch
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Johann_Schelle
http://dbpedia.org/ontology/garrison	http://dbpedia.org/resource/XIX_(2nd_Royal_Saxon)_Corps
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Joachim_Kühn
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Luise_Gottsched
http://dbpedia.org/property/location	http://dbpedia.org/resource/2016–17_1._FC_Köln_season
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Peter_Flinsch
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Gottfried_Wilhelm_Becker
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Gottfried_Wilhelm_Becker
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Walter_Arnold_(sculptor)
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Wilhelm_Arndt
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Johann_Adam_Hiller
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Hanns_Eisler
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Holger_Krahmer
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Oscar_von_Gebhardt
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Werner_Spalteholz
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Katrin_Dörre-Heinig
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/August_Friedrich_Müller
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Erich_Kissing
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Christian_Tobias_Damm
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Uto_Wunderlich
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Friedrich_Wilhelm_Ehrenfried_Rost
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Erik_Mohs
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Beate_Gummelt
http://dbpedia.org/property/stadium	http://dbpedia.org/resource/2005_FIFA_Confederations_Cup
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Bruno_Apitz
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Ernst_Leberecht_Wagner
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Caspar_Creuziger
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Johann_Sigismund_Scholze
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Werner_Rothmaler
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Johann_Ernst_Hebenstreit
http://dbpedia.org/property/locationOfProduction	http://dbpedia.org/resource/Sachsen_3_Pfennige_red
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Theodor_Schreiber
http://dbpedia.org/property/northeast	http://dbpedia.org/resource/Jena
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Johann_Adolf_II,_Duke_of_Saxe-Weissenfels
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Gottfried_Reiche
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Ludwig_Strümpell
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Herbert_Lichtenfeld
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Claus_Peter_Flor
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Paul_Rothe
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Fritz_Gurlitt
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Heinrich_Georg_Winter
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Heinrich_Georg_Winter
http://dbpedia.org/ontology/hometown	http://dbpedia.org/resource/Quintessenz_–_Leipziger_Querflötenensemble
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Frank_Dittrich
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Maria_Koepcke
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Carl_Rabl
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Ernst_Anschütz
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Christian_Gustav_Adolph_Mayer
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Friedel_Stern
http://dbpedia.org/property/birthPlace	http://dbpedia.org/resource/Friedel_Stern
http://purl.org/linguistics/gold/hypernym	http://dbpedia.org/resource/Stuttgarter_Hymnus-Chorknaben
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Otto_Hoetzsch
http://dbpedia.org/ontology/hometown	http://dbpedia.org/resource/Thomanerchor
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Rudolf_Biebrach
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Otto_Linné_Erdmann
http://dbpedia.org/ontology/district	http://dbpedia.org/resource/Böhlen
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Wilhelm_Schulze
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Johann_Heinrich_Zedler
