"EntityType"	"totalSameAs"
"http://dbpedia.org/class/yago/Judge110225219"	79115
"http://dbpedia.org/ontology/Cyclist"	78808
"http://dbpedia.org/class/yago/BiologicalGroup107941170"	78701
"http://dbpedia.org/class/yago/TaxonomicGroup107992450"	78662
"http://dbpedia.org/class/yago/Community108223802"	77579
"http://dbpedia.org/ontology/Device"	77445
"http://dbpedia.org/class/yago/LepidopterousInsect102274024"	77382
"http://dbpedia.org/class/yago/Governor110140314"	77125
"http://dbpedia.org/ontology/PoliticalParty"	77111
"http://dbpedia.org/class/yago/Township108672199"	76371
"http://dbpedia.org/class/yago/WikicatEnglishFootballers"	76251
"http://dbpedia.org/class/yago/Specialist110631941"	76033
"http://dbpedia.org/ontology/BasketballPlayer"	75903
"http://dbpedia.org/class/yago/Lake109328904"	75828
"http://dbpedia.org/class/yago/Manufacturer110292316"	75552
"http://dbpedia.org/ontology/Aircraft"	75518
"http://www.wikidata.org/entity/Q3665646"	74944
"http://dbpedia.org/class/yago/VascularPlant113083586"	74742
"http://dbpedia.org/class/yago/Highway103519981"	74597
"http://dbpedia.org/class/yago/BadPerson109831962"	74567
"http://umbel.org/umbel/rc/SoccerPlayer"	74520
"http://dbpedia.org/ontology/Election"	74442
"http://dbpedia.org/class/yago/County108546183"	74403
"http://dbpedia.org/class/yago/Championship107457834"	73977
"http://dbpedia.org/class/yago/Wrongdoer109633969"	73748
"http://dbpedia.org/class/yago/Condition113920835"	73709
"http://dbpedia.org/class/yago/Form106290637"	73376
"http://dbpedia.org/class/yago/Placental101886756"	73198
"http://dbpedia.org/ontology/Lake"	73120
"http://dbpedia.org/ontology/Protein"	73109
"http://umbel.org/umbel/rc/MusicalPerformer"	72910
"http://dbpedia.org/class/yago/Knight110238375"	72692
"http://dbpedia.org/class/yago/AdministrativeUnit108077292"	72639
"http://umbel.org/umbel/rc/Building"	72602
"http://dbpedia.org/class/yago/Battle100953559"	72452
"http://dbpedia.org/class/yago/Physicist110428004"	71353
"http://dbpedia.org/class/yago/WikicatAmericanMaleTelevisionActors"	71090
"http://dbpedia.org/class/yago/Party108256968"	70994
"http://dbpedia.org/ontology/RugbyPlayer"	70294
"http://dbpedia.org/class/yago/WikicatAmericanMusicians"	70288
"http://dbpedia.org/class/yago/Capitalist109609232"	70154
"http://umbel.org/umbel/rc/Bird"	69872
"http://www.wikidata.org/entity/Q11173"	69641
"http://www.wikidata.org/entity/Q95074"	69625
"http://dbpedia.org/class/yago/ExpressiveStyle107066659"	69235
"http://dbpedia.org/class/yago/CodingSystem106353757"	69081
"http://dbpedia.org/class/yago/Carrier108057633"	69063
"http://dbpedia.org/class/yago/Line103671473"	69063
"http://dbpedia.org/ontology/Language"	69034
"http://www.wikidata.org/entity/Q13415036"	68823
"http://dbpedia.org/class/yago/Entertainment100429048"	68386
"http://dbpedia.org/class/yago/Show100520257"	68386
"http://dbpedia.org/ontology/Food"	68177
"http://dbpedia.org/ontology/Stadium"	68014
"http://dbpedia.org/class/yago/Code106355894"	67377
"http://dbpedia.org/class/yago/Software106566077"	67195
"http://umbel.org/umbel/rc/Event"	67060
"http://umbel.org/umbel/rc/Politician"	66976
"http://dbpedia.org/ontology/Automobile"	66823
"http://dbpedia.org/class/yago/Telecommunication106271778"	66741
"http://dbpedia.org/class/yago/Assistant109815790"	66699
"http://dbpedia.org/class/yago/Champion109906704"	66509
"http://umbel.org/umbel/rc/Town"	66348
"http://umbel.org/umbel/rc/Organization"	65776
"http://dbpedia.org/class/yago/WikicatAmericanTelevisionActors"	65455
"http://dbpedia.org/class/yago/ArmyUnit108190754"	65426
"http://dbpedia.org/class/yago/Abbreviation107091587"	65397
"http://dbpedia.org/class/yago/WikicatAbbreviations"	65397
"http://dbpedia.org/ontology/Award"	65006
"http://www.wikidata.org/entity/Q11436"	64543
"http://dbpedia.org/class/yago/WikicatVillagesInTheCzechRepublic"	64366
"http://dbpedia.org/class/yago/WikicatAmericanFilmActresses"	63796
"http://dbpedia.org/class/yago/CommandingOfficer109941964"	63532
"http://www.wikidata.org/entity/Q500834"	63498
"http://dbpedia.org/class/yago/Tournament107464725"	63306
"http://dbpedia.org/class/yago/Prisoner110476086"	63034
"http://dbpedia.org/ontology/HistoricBuilding"	62915
"http://dbpedia.org/class/yago/Model110324560"	62819
"http://dbpedia.org/class/yago/Peer110412910"	62562
"http://dbpedia.org/class/yago/Machine103699975"	62507
"http://umbel.org/umbel/rc/Mammal"	62318
"http://dbpedia.org/ontology/Weapon"	61959
"http://dbpedia.org/class/yago/Stadium104295881"	61595
"http://dbpedia.org/ontology/ProtectedArea"	61472
"http://dbpedia.org/class/yago/Subdivision108674251"	61160
"http://dbpedia.org/class/yago/Broadcasting106276697"	61111
"http://dbpedia.org/class/yago/Television106277280"	60986
"http://umbel.org/umbel/rc/Plant"	60940
"http://umbel.org/umbel/rc/Club_Organization"	60596
"http://schema.org/LakeBodyOfWater"	60566
"http://www.wikidata.org/entity/Q23397"	60566
"http://dbpedia.org/class/yago/Criminal109977660"	59953
"http://dbpedia.org/class/yago/Principal110474950"	59953
"http://umbel.org/umbel/rc/Scientist"	59639
"http://dbpedia.org/class/yago/Victim110752093"	58684
"http://dbpedia.org/class/yago/Mathematician110301261"	58549
"http://dbpedia.org/class/yago/ReligiousPerson109628382"	58347
"http://dbpedia.org/ontology/Country"	58057
"http://dbpedia.org/class/yago/Manufacturer108060446"	57790
"http://dbpedia.org/class/yago/Goalkeeper110134001"	57761
"http://dbpedia.org/class/yago/Songwriter110624540"	57636
"http://dbpedia.org/class/yago/EnlistedPerson110058777"	57179
"http://dbpedia.org/class/yago/Moth102283201"	57161
"http://dbpedia.org/class/yago/Soldier110622053"	57116
"http://dbpedia.org/class/yago/Food100021265"	56971
"http://dbpedia.org/class/yago/Pedaler110411163"	56895
"http://dbpedia.org/class/yago/Unit109465459"	56830
"http://dbpedia.org/class/yago/Cyclist109986189"	56812
"http://dbpedia.org/class/yago/Country108544813"	56711
"http://dbpedia.org/ontology/AnatomicalStructure"	56142
"http://dbpedia.org/class/yago/Planet109394007"	56070
"http://dbpedia.org/class/yago/Saint110546850"	55752
"http://dbpedia.org/class/yago/Weapon104565375"	55718
"http://dbpedia.org/class/yago/Architect109805475"	55418
"http://schema.org/Language"	55380
"http://www.wikidata.org/entity/Q315"	55380
"http://www.wikidata.org/entity/Q34770"	55380
"http://dbpedia.org/class/yago/WikicatAmericanTelevisionActresses"	55314
"http://dbpedia.org/class/yago/WikicatEnglish-languageAlbums"	55124
"http://dbpedia.org/class/yago/PhysicalCondition114034177"	55024
"http://dbpedia.org/ontology/TelevisionStation"	55012
"http://dbpedia.org/class/yago/Molecule114682133"	54914
"http://umbel.org/umbel/rc/Movie_CW"	54889
"http://dbpedia.org/class/yago/Expressway103306610"	54784
"http://dbpedia.org/class/yago/Macromolecule114944888"	54622
"http://dbpedia.org/class/yago/Runner110542888"	54414
"http://dbpedia.org/class/yago/WikicatHarvardUniversityAlumni"	54185
"http://umbel.org/umbel/rc/Writer"	54086
"http://dbpedia.org/class/yago/Lawman110249459"	53745
"http://dbpedia.org/class/yago/MinorPlanet109355623"	53709
"http://dbpedia.org/class/yago/Car102958343"	53654
"http://dbpedia.org/class/yago/PoliticalUnit108359949"	53577
"http://dbpedia.org/class/yago/Asteroid109208702"	53562
"http://dbpedia.org/class/yago/WikicatAmericanLawyers"	53390
"http://umbel.org/umbel/rc/Fish"	53329
"http://dbpedia.org/ontology/ChristianBishop"	53205
"http://dbpedia.org/ontology/EthnicGroup"	53062
"http://dbpedia.org/class/yago/Sport100523513"	52910
"http://umbel.org/umbel/rc/MusicalComposition"	52900
"http://dbpedia.org/class/yago/StateSenator110650076"	52620
"http://dbpedia.org/class/yago/State108168978"	52608
"http://dbpedia.org/class/yago/WikicatItalianPeople"	52311
"http://dbpedia.org/class/yago/Dramatist110030277"	52081
"http://dbpedia.org/class/yago/Ambassador109787534"	51937
"http://dbpedia.org/ontology/Museum"	51751
"http://umbel.org/umbel/rc/Airport_Physical"	51471
"http://dbpedia.org/class/yago/Pianist110430665"	51394
"http://dbpedia.org/class/yago/Comedian109940146"	51355
"http://dbpedia.org/class/yago/Businessperson109882716"	51234
"http://dbpedia.org/class/yago/Newspaper106267145"	51105
"http://dbpedia.org/class/yago/Photographer110426749"	50874
"http://dbpedia.org/class/yago/WikicatIndianFilms"	50667
"http://www.wikidata.org/entity/Q473972"	50522
"http://dbpedia.org/ontology/Amphibian"	50451
"http://dbpedia.org/class/yago/Magazine106595351"	50144
"http://dbpedia.org/class/yago/Teacher110694258"	50006
"http://umbel.org/umbel/rc/ConflictEvent"	49942
"http://umbel.org/umbel/rc/SoftwareObject"	49941
"http://dbpedia.org/class/yago/Wikicat20th-centuryAmericanMaleActors"	49880
"http://dbpedia.org/ontology/Drug"	49853
"http://dbpedia.org/class/yago/Vessel104530566"	49753
"http://dbpedia.org/class/yago/Editor110044879"	49718
"http://dbpedia.org/class/yago/WikicatAssociationFootballGoalkeepers"	49705
"http://dbpedia.org/class/yago/Thrower110709529"	49374
"http://dbpedia.org/class/yago/Pitcher110435988"	49374
"http://umbel.org/umbel/rc/Insect"	49235
"http://dbpedia.org/class/yago/WikicatMainBeltAsteroids"	49175
"http://dbpedia.org/class/yago/Reptile101661091"	48923
"http://dbpedia.org/class/yago/Linguist110264219"	48914
"http://dbpedia.org/class/yago/Translator110725280"	48914
"http://dbpedia.org/ontology/Reptile"	48895
"http://dbpedia.org/class/yago/Protein114728724"	48818
"http://dbpedia.org/class/yago/MusicGenre107071942"	48457
"http://umbel.org/umbel/rc/SoccerCoach"	48321
"http://dbpedia.org/class/yago/WikicatPeopleFromNewYorkCity"	48195
"http://dbpedia.org/ontology/Planet"	48189
"http://www.wikidata.org/entity/Q12136"	48063
"http://umbel.org/umbel/rc/BodyOfWater"	47999
"http://dbpedia.org/ontology/Fungus"	47974
"http://dbpedia.org/class/yago/Shape100027807"	47621
"http://dbpedia.org/ontology/SportFacility"	47595
"http://dbpedia.org/ontology/NCAATeamSeason"	47560
"http://dbpedia.org/ontology/Newspaper"	47460
"http://dbpedia.org/class/yago/Name106333653"	47304
"http://www.wikidata.org/entity/Q40231"	47258
"http://umbel.org/umbel/rc/Band_MusicGroup"	47245
"http://dbpedia.org/class/yago/WikicatFilmsBasedOnNovels"	46983
"http://umbel.org/umbel/rc/Mountain"	46859
"http://dbpedia.org/ontology/TelevisionEpisode"	46789
"http://dbpedia.org/class/yago/Genus105845013"	46712
"http://umbel.org/umbel/rc/TransportationDevice_Vehicle"	46701
"http://www.wikidata.org/entity/Q23442"	46663
"http://dbpedia.org/class/yago/Standard107260623"	46518
"http://dbpedia.org/class/yago/SystemOfMeasurement113577171"	46518
"http://dbpedia.org/class/yago/WikicatAmericanFilmDirectors"	46408
"http://dbpedia.org/class/yago/EndProduct103287178"	46220
"http://dbpedia.org/class/yago/Oeuvre103841417"	46220
"http://dbpedia.org/class/yago/WikicatAmericanScreenwriters"	46184
"http://umbel.org/umbel/rc/MilitaryPerson"	46155
"http://www.wikidata.org/entity/Q7278"	46041
"http://dbpedia.org/class/yago/WikicatAmericanActresses"	45972
"http://dbpedia.org/class/yago/TennisPlayer110701180"	45952
"http://umbel.org/umbel/rc/FloweringPlant"	45943
"http://dbpedia.org/class/yago/Broadcast106619428"	45899
"http://umbel.org/umbel/rc/Album_IBO"	45723
"http://dbpedia.org/class/yago/PathologicalState114051917"	45370
"http://dbpedia.org/class/yago/IllHealth114052046"	45370
"http://dbpedia.org/class/yago/Ship104194289"	45218
"http://dbpedia.org/class/yago/Inventor110214637"	45068
"http://dbpedia.org/class/yago/Section106392001"	44780
"http://dbpedia.org/class/yago/Information106634376"	44734
"http://dbpedia.org/class/yago/WikicatRiversOfRomania"	44731
"http://dbpedia.org/class/yago/CountySeat108547143"	44674
"http://dbpedia.org/class/yago/Genus108108972"	44641
"http://dbpedia.org/class/yago/State108654360"	44603
"http://dbpedia.org/class/yago/Theologian110705615"	44579
"http://dbpedia.org/class/yago/Boatman109861946"	44531
"http://dbpedia.org/class/yago/Belief105941423"	44480
"http://dbpedia.org/class/yago/Indication106797169"	44155
"http://dbpedia.org/class/yago/Evidence106643408"	43949
"http://dbpedia.org/class/yago/WikicatGuggenheimFellows"	43915
"http://dbpedia.org/class/yago/Festival115162388"	43841
"http://dbpedia.org/ontology/Venue"	43667
"http://dbpedia.org/class/yago/Sculptor110566072"	43409
"http://dbpedia.org/class/yago/Relative110235549"	43354
"http://dbpedia.org/ontology/Song"	43156
"http://dbpedia.org/class/yago/Work100575741"	43138
"http://dbpedia.org/ontology/Swimmer"	43095
"http://dbpedia.org/class/yago/Theorist110706812"	43027
"http://schema.org/TelevisionStation"	42892
"http://dbpedia.org/class/yago/Guard110150071"	42867
"http://dbpedia.org/class/yago/FinancialInstitution108054721"	42792
"http://dbpedia.org/class/yago/InteriorDesigner110210648"	42633
"http://dbpedia.org/class/yago/WikicatEnglishCricketers"	42578
"http://dbpedia.org/class/yago/WikicatEnglishPeople"	42541
"http://dbpedia.org/ontology/AustralianRulesFootballPlayer"	42493
"http://dbpedia.org/class/yago/Illness114061805"	42382
"http://umbel.org/umbel/rc/ComputerGameProgram"	42381
"http://dbpedia.org/class/yago/Wikicat20th-centuryAmericanActresses"	42308
"http://dbpedia.org/class/yago/LegalDocument106479665"	42301
"http://dbpedia.org/class/yago/Economist110043643"	42296
"http://dbpedia.org/class/yago/WikicatPeopleFromParis"	42268
"http://umbel.org/umbel/rc/MusicSingle"	42181
"http://www.wikidata.org/entity/Q13414980"	42160
"http://dbpedia.org/class/yago/Disease114070360"	42055
"http://dbpedia.org/class/yago/Agency108337324"	42029
"http://dbpedia.org/ontology/ReligiousBuilding"	42026
"http://dbpedia.org/class/yago/Swimmer110683349"	42003
"http://dbpedia.org/ontology/Year"	41944
"http://dbpedia.org/class/yago/EthnicGroup107967382"	41901
"http://dbpedia.org/class/yago/Skier110605253"	41889
"http://umbel.org/umbel/rc/River"	41839
"http://dbpedia.org/class/yago/Race107472657"	41837
"http://umbel.org/umbel/rc/Stream"	41836
"http://umbel.org/umbel/rc/Place"	41816
"http://dbpedia.org/class/yago/Episode106396330"	41755
"http://dbpedia.org/class/yago/Wrestler110793168"	41697
"http://dbpedia.org/class/yago/Process100029677"	41651
"http://dbpedia.org/class/yago/DanceBand108249960"	41561
"http://dbpedia.org/class/yago/WikicatFellowsOfTheRoyalSociety"	41500
"http://dbpedia.org/ontology/TennisPlayer"	41261
"http://umbel.org/umbel/rc/Amphibian"	41089
"http://dbpedia.org/class/yago/WikicatScreenwriters"	41061
"http://dbpedia.org/class/yago/RockGroup108250501"	41016
"http://dbpedia.org/class/yago/Participant110401829"	40913
"http://www.wikidata.org/entity/Q10833314"	40847
"http://dbpedia.org/ontology/MotorsportRacer"	40804
"http://dbpedia.org/ontology/SoccerClubSeason"	40738
"http://dbpedia.org/class/yago/Presenter110466387"	40679
"http://dbpedia.org/class/yago/SpeechAct107160883"	40638
"http://dbpedia.org/class/yago/Equipment103294048"	40610
"http://dbpedia.org/class/yago/Arrangement107938773"	40449
"http://dbpedia.org/class/yago/Boxer109870208"	40419
"http://dbpedia.org/ontology/Wrestler"	40368
"http://dbpedia.org/ontology/Actor"	40091
"http://dbpedia.org/class/yago/DefiniteQuantity113576101"	39989
"http://umbel.org/umbel/rc/Planet"	39962
"http://www.wikidata.org/entity/Q33999"	39951
"http://umbel.org/umbel/rc/BaseballPlayer"	39827
"http://dbpedia.org/class/yago/Convert109962414"	39808
"http://umbel.org/umbel/rc/Lake"	39760
"http://dbpedia.org/class/yago/League108231184"	39754
"http://dbpedia.org/class/yago/Art102743547"	39735
"http://dbpedia.org/class/yago/Process105701363"	39678
"http://dbpedia.org/class/yago/Recording104063661"	39677
"http://dbpedia.org/ontology/Magazine"	39646
"http://dbpedia.org/class/yago/National109625401"	39499
"http://umbel.org/umbel/rc/ChemicalSubstanceType"	39373
"http://dbpedia.org/class/yago/WikicatLaLigaFootballers"	39350
"http://dbpedia.org/class/yago/Advocate109774783"	39332
"http://www.wikidata.org/entity/Q634"	39282
"http://dbpedia.org/class/yago/DramaticComposition107007684"	39217
"http://dbpedia.org/class/yago/Mansion103719053"	39087
"http://www.wikidata.org/entity/Q728"	39077
"http://dbpedia.org/ontology/Noble"	39020
"http://dbpedia.org/class/yago/WikicatAmericanComposers"	38989
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInSlovenia"	38878
"http://dbpedia.org/class/yago/King110231515"	38874
"http://dbpedia.org/class/yago/Body107965085"	38791
"http://dbpedia.org/class/yago/Computer103082979"	38753
"http://dbpedia.org/class/yago/Railway104048568"	38680
"http://dbpedia.org/class/yago/WikicatBritishFilms"	38603
"http://dbpedia.org/ontology/Boxer"	38503
"http://dbpedia.org/class/yago/WikicatSerieAFootballers"	38397
"http://umbel.org/umbel/rc/Troop_MilitaryUnit"	38305
"http://dbpedia.org/class/yago/WikicatMajorLeagueBaseballPitchers"	38297
"http://schema.org/MusicRecording"	38241
"http://www.wikidata.org/entity/Q8386"	38074
"http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#TimeInterval"	38030
"http://dbpedia.org/class/yago/Archbishop109805151"	38005
"http://dbpedia.org/class/yago/Explorer110072708"	37975
"http://dbpedia.org/class/yago/Duke110038620"	37854
"http://www.wikidata.org/entity/Q2095"	37829
"http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#FunctionalSubstance"	37829
"http://dbpedia.org/ontology/RacingDriver"	37825
"http://schema.org/TVEpisode"	37738
"http://dbpedia.org/class/yago/Back109830194"	37693
"http://dbpedia.org/class/yago/WikicatBundesligaPlayers"	37664
